,BusinessName,Address,City,State,Zip,NAICSCode,BusinessType,JobsRetained,LoanCat,full_addr
26026,AVENUE CODE LLC,26 Ofarrell St Ste 600,SAN FRANCISCO,CA,94108.0,541511.0,Limited  Liability Company(LLC),100.0,b,"26 Ofarrell St Ste 600, SAN FRANCISCO, CA"
26027,AVIARA RESIDENCE CLUB OWNERS ASSOC,7210 BLUE HERON PLACE,CARLSBAD,CA,92011.0,721199.0,Non-Profit Organization,0.0,b,"7210 BLUE HERON PLACE, CARLSBAD, CA"
26029,"AVINGER, INC.",400 Chesapeake Drive,REDWOOD CITY,CA,94063.0,339112.0,Corporation,80.0,b,"400 Chesapeake Drive, REDWOOD CITY, CA"
26030,"AVITEK RECRUIT, INC.",17274 Golden Valley Parkway,LATHROP,CA,95330.0,561311.0,Subchapter S Corporation,483.0,b,"17274 Golden Valley Parkway, LATHROP, CA"
26031,"AWASHINGTON, LLC",14500 Roscoe Blvd #203,PANORAMA CITY,CA,91402.0,722511.0,Limited  Liability Company(LLC),36.0,b,"14500 Roscoe Blvd #203, PANORAMA CITY, CA"
26032,"AWESOME OFFICE, INC",12130 Millennium Dr Suite 100C-E,PLAYA VISTA,CA,90094.0,722310.0,Corporation,0.0,b,"12130 Millennium Dr Suite 100C-E, PLAYA VISTA, CA"
26033,"AWESOME PRODUCTS, INC.",6370 ALTURA BLVD,BUENA PARK,CA,90620.0,325611.0,Corporation,0.0,b,"6370 ALTURA BLVD, BUENA PARK, CA"
26034,AWI MANAGEMENT CORPORATION,120 CENTER ST,AUBURN,CA,95603.0,531311.0,Corporation,394.0,b,"120 CENTER ST, AUBURN, CA"
26035,AYOOB & PEERY PLUMBING COMPANY INC.,975 Indiana Street,SAN FRANCISCO,CA,94107.0,238220.0,Subchapter S Corporation,65.0,b,"975 Indiana Street, SAN FRANCISCO, CA"
26036,"AYZENBERG GROUP, INC., A CALIFORNIA CORP",49 E Walnut Street,PASADENA,CA,91103.0,812990.0,Corporation,199.0,b,"49 E Walnut Street, PASADENA, CA"
26037,B&B MANUFACTURING CO.,27940 BEALE COURT,VALENCIA,CA,91355.0,332710.0,Corporation,250.0,b,"27940 BEALE COURT, VALENCIA, CA"
26038,B. R. FUNSTEN & CO,5200 Watt Court Suite B,FAIRFIELD,CA,94534.0,423220.0,Subchapter S Corporation,305.0,b,"5200 Watt Court Suite B, FAIRFIELD, CA"
26039,"B8TA, INC.",121 Second Street Suite 600,SAN FRANCISCO,CA,94105.0,443142.0,Corporation,63.0,b,"121 Second Street Suite 600, SAN FRANCISCO, CA"
26040,"BACKBLAZE, INC.",500 BEN FRANKLIN CT,SAN MATEO,CA,94401.0,518210.0,Corporation,126.0,b,"500 BEN FRANKLIN CT, SAN MATEO, CA"
26041,BACO REALTY CORPORATION,51 FEDERAL ST SUITE 202,SAN FRANCISCO,CA,94107.0,531312.0,Subchapter S Corporation,202.0,b,"51 FEDERAL ST SUITE 202, SAN FRANCISCO, CA"
26042,BAKER PLACES INC,170 9TH ST,SAN FRANCISCO,CA,94103.0,624310.0,Non-Profit Organization,213.0,b,"170 9TH ST, SAN FRANCISCO, CA"
26043,"BAKER'S BURGERS, INC.",4210 RIVERWALK PKWY SUITE 120,RIVERSIDE,CA,92505.0,722513.0,Corporation,500.0,b,"4210 RIVERWALK PKWY SUITE 120, RIVERSIDE, CA"
26044,"BALANCED BODY, INC",5909   88TH ST,SACRAMENTO,CA,95828.0,339920.0,Corporation,196.0,b,"5909   88TH ST, SACRAMENTO, CA"
26045,"BALBOA BAY CLUB VENTURES, LLC",1221 West Coast Highway,NEWPORT BEACH,CA,92663.0,721110.0,Limited  Liability Company(LLC),455.0,b,"1221 West Coast Highway, NEWPORT BEACH, CA"
26046,BALBOA CAPITAL CORPORATION,"575 Anton Blvd, 12th Fl",COSTA MESA,CA,92626.0,532420.0,Corporation,262.0,b,"575 Anton Blvd, COSTA MESA, CA"
26047,"BALBOA NEPHROLOGY MEDICAL GROUP, INC.","9610 Granite Ridge Drive, Suite B",SAN DIEGO,CA,92123.0,621111.0,Subchapter S Corporation,0.0,b,"9610 Granite Ridge Drive, SAN DIEGO, CA"
26048,BALBOA TRAVEL INCORPORATED,5414 OBERLIN DR SUITE 300,SAN DIEGO,CA,92121.0,561510.0,Corporation,152.0,b,"5414 OBERLIN DR SUITE 300, SAN DIEGO, CA"
26050,"BALI CONSTRUCTION, INC.",9852 JOE VARGAS WAY,SOUTH EL MONTE,CA,91733.0,237130.0,Subchapter S Corporation,208.0,b,"9852 JOE VARGAS WAY, SOUTH EL MONTE, CA"
26051,BALL AUTOMOTIVE GROUP,1935 National City Blvd,NATIONAL CITY,CA,91950.0,441110.0,Corporation,171.0,b,"1935 National City Blvd, NATIONAL CITY, CA"
26052,BALSAM BRANDS INC,700 Jefferson Ave 2nd Floor,REDWOOD CITY,CA,94063.0,442299.0,Corporation,124.0,b,"700 Jefferson Ave 2nd Floor, REDWOOD CITY, CA"
26053,"BAPKO METAL, INC.",180 ANITA DR,ORANGE,CA,92868.0,238120.0,Subchapter S Corporation,199.0,b,"180 ANITA DR, ORANGE, CA"
26054,"BARCO UNIFORMS, INC.",350 WEST ROSECRANS AVE,GARDENA,CA,90248.0,315240.0,Subchapter S Corporation,230.0,b,"350 WEST ROSECRANS AVE, GARDENA, CA"
26055,"BARD ASSOCIATES, LLC",2601 E WILLOW ST,SIGNAL HILL,CA,90755.0,722511.0,Limited  Liability Company(LLC),433.0,b,"2601 E WILLOW ST, SIGNAL HILL, CA"
26056,"BARIATRIC WEIGHT MANAGEMENT SYSTEMS, A MEDICAL GROUP INC.",17838 Fitch 0.0,IRVINE,CA,92614.0,621498.0,Corporation,167.0,b,"17838 Fitch 0.0, IRVINE, CA"
26057,"BARKER MANAGEMENT, INC.",1101 E Orangewood Ave,ANAHEIM,CA,92805.0,531311.0,Corporation,305.0,b,"1101 E Orangewood Ave, ANAHEIM, CA"
26058,BARNUM & CELILLO ELECTRIC INC,135 Main Avenue,SACRAMENTO,CA,95838.0,238210.0,Corporation,287.0,b,"135 Main Avenue, SACRAMENTO, CA"
26061,BASS ELECTRIC COMPANY,390 SWIFT AVE STE 12,SOUTH SAN FRANCISCO,CA,94080.0,238210.0,Corporation,44.0,b,"390 SWIFT AVE STE 12, SOUTH SAN FRANCISCO, CA"
26062,"BAUER'S INTELLIGENT TRANSPORTATION, INC.",50 Pier,SAN FRANCISCO,CA,94158.0,485320.0,Corporation,230.0,b,"50 Pier, SAN FRANCISCO, CA"
26063,"BAY AREA BUILDERS, INC.",3360 De La Cruz blvd,SAN JUAN BAUTISTA,CA,95045.0,236116.0,Corporation,187.0,b,"3360 De La Cruz blvd, SAN JUAN BAUTISTA, CA"
26064,BAY AREA COMMUNITY SERVICES INC,390 40th Street,OAKLAND,CA,94609.0,624190.0,Sole Proprietorship,348.0,b,"390 40th Street, OAKLAND, CA"
26065,BAY AREA LEGAL AID,1735 TELEGRAPH AVENUE,OAKLAND,CA,94612.0,541110.0,Non-Profit Organization,150.0,b,"1735 TELEGRAPH AVENUE, OAKLAND, CA"
26066,BAY AREA TECH WORKERS,2000 Crow Canyon Pl Ste 150,SAN RAMON,CA,94583.0,541519.0,Subchapter S Corporation,156.0,b,"2000 Crow Canyon Pl Ste 150, SAN RAMON, CA"
26067,BAY CITIES CONTAINER CORPORATION,5138 INDUSTRY AVE,PICO RIVERA,CA,90660.0,322211.0,Employee Stock Ownership Plan(ESOP),207.0,b,"5138 INDUSTRY AVE, PICO RIVERA, CA"
26068,"BAY IMAGING CONSULTANTS MEDICAL GROUP, INC.",2125 OAK GROVE RD Suite 200,WALNUT CREEK,CA,94598.0,621111.0,Corporation,81.0,b,"2125 OAK GROVE RD Suite 200, WALNUT CREEK, CA"
26069,"BAY MEDICAL MANAGEMENT, LLC",2125 Oak Grove Road Suite 200,WALNUT CREEK,CA,94598.0,621111.0,Limited  Liability Company(LLC),166.0,b,"2125 Oak Grove Road Suite 200, WALNUT CREEK, CA"
26070,"BAY PHOTO, INC.",920 DISC DR,SCOTTS VALLEY,CA,95066.0,323111.0,Corporation,355.0,b,"920 DISC DR, SCOTTS VALLEY, CA"
26071,"BAY SYSTEMS CONSULTING, INC.",3600 W Bayshore Rd Ste 204,PALO ALTO,CA,94303.0,541512.0,Subchapter S Corporation,118.0,b,"3600 W Bayshore Rd Ste 204, PALO ALTO, CA"
26072,BAY VALLEY MORTGAGE GROUP,7390 Lincoln Way,GARDEN GROVE,CA,92841.0,522292.0,Corporation,234.0,b,"7390 Lincoln Way, GARDEN GROVE, CA"
26073,"BAY VIEW REHABILITATION HOSPITAL, LLC",516 Willow St,ALAMEDA,CA,94501.0,623110.0,Limited  Liability Company(LLC),239.0,b,"516 Willow St, ALAMEDA, CA"
26074,BAYONE SOLUTIONS,4637 CHABOT DR STE 250,PLEASANTON,CA,94588.0,541512.0,Subchapter S Corporation,120.0,b,"4637 CHABOT DR STE 250, PLEASANTON, CA"
26075,"BAYSIDE COVENANT CHURCH, INC.",8211 Sierra College Blvd Ste,ROSEVILLE,CA,95661.0,813110.0,Limited  Liability Company(LLC),375.0,b,"8211 Sierra College Blvd Ste, ROSEVILLE, CA"
26076,BAYSIDE SOLUTIONS INC,"3000 Executive Parkway, suite 510",SAN RAMON,CA,94583.0,453998.0,Sole Proprietorship,270.0,b,"3000 Executive Parkway, SAN RAMON, CA"
26077,BAYVIEW VINEYARDS CORPORATION,5135 Solano Avenue,NAPA,CA,94558.0,312130.0,Corporation,240.0,b,"5135 Solano Avenue, NAPA, CA"
26078,BAYWOOD COURT,21966 Dolores Street,CASTRO VALLEY,CA,94546.0,621610.0,Non-Profit Organization,180.0,b,"21966 Dolores Street, CASTRO VALLEY, CA"
26079,"BBCK ENTERPRISES, INC.",3005 El CAMINO,REDWOOD CITY,CA,94061.0,445310.0,Subchapter S Corporation,128.0,b,"3005 El CAMINO, REDWOOD CITY, CA"
26080,BEAR RIVER CASINO,11 BEAR PAWS WAY,LOLETA,CA,95551.0,721120.0,Corporation,233.0,b,"11 BEAR PAWS WAY, LOLETA, CA"
26081,BEAR VALLEY COMMUNITY HEALTHCARE DISTRICT,41870 GARSTIN DR,BIG BEAR LAKE,CA,92315.0,813211.0,Non-Profit Organization,220.0,b,"41870 GARSTIN DR, BIG BEAR LAKE, CA"
26082,BEAUCHAMP DISTRIBUTING COMPANY,1911 SANTA AVE S,COMPTON,CA,90221.0,424810.0,Subchapter S Corporation,149.0,b,"1911 SANTA AVE S, COMPTON, CA"
26083,"BEAUMONT JUICE, INC.",550 B ST,BEAUMONT,CA,92223.0,311411.0,Subchapter S Corporation,185.0,b,"550 B ST, BEAUMONT, CA"
26084,"BECKER ELECTRIC, INC.",500 Sansome Street Suite 408,SAN FRANCISCO,CA,94111.0,238210.0,Corporation,60.0,b,"500 Sansome Street Suite 408, SAN FRANCISCO, CA"
26085,BECOMING INDEPENDENT,1425 CORPORATE CNTR PKWY,SANTA ROSA,CA,95407.0,624190.0,Non-Profit Organization,350.0,b,"1425 CORPORATE CNTR PKWY, SANTA ROSA, CA"
26086,"BEGA NORTH AMERICA, INC.",1000 Bega Way,CARPINTERIA,CA,93013.0,335129.0,Corporation,160.0,b,"1000 Bega Way, CARPINTERIA, CA"
26087,"BEHAVIOR FRONTIERS, LLC",18726 S Western Ave Ste 408,GARDENA,CA,90248.0,621399.0,Partnership,500.0,b,"18726 S Western Ave Ste 408, GARDENA, CA"
26088,"BEHAVIORAL HEALTH SERVICES, INC.",15519 Crenshaw Blvd,GARDENA,CA,90249.0,621420.0,Non-Profit Organization,411.0,b,"15519 Crenshaw Blvd, GARDENA, CA"
26089,"BEI CONSTRUCTION, INC.",1101 MARINA VILLAGE PKWY Suite 110,ALAMEDA,CA,94501.0,236220.0,Corporation,200.0,b,"1101 MARINA VILLAGE PKWY Suite 110, ALAMEDA, CA"
26090,BEJAC CORPORATION,569 S. Van Buren St.,PLACENTIA,CA,92870.0,423810.0,Corporation,43.0,b,"569 S. Van Buren St., PLACENTIA, CA"
26091,"BEL-AIR BAY CLUB, LTD",16801 Pacific Coast Hwy,PACIFIC PALISADES,CA,90272.0,713910.0,Corporation,172.0,b,"16801 Pacific Coast Hwy, PACIFIC PALISADES, CA"
26092,"BEMUS LANDSCAPE, INC.",951 Calle Negocio,SAN CLEMENTE,CA,92673.0,541320.0,Subchapter S Corporation,467.0,b,"951 Calle Negocio, SAN CLEMENTE, CA"
26093,BENEFIT & RISK MANAGEMENT SERVICES,80 Iron Point Cir Ste 200,FOLSOM,CA,95630.0,524292.0,Subchapter S Corporation,204.0,b,"80 Iron Point Cir Ste 200, FOLSOM, CA"
26094,BENTLEY SCHOOL,1000 Upper Happy Valley Rd,LAFAYETTE,CA,94549.0,611110.0,Non-Profit Organization,173.0,b,"1000 Upper Happy Valley Rd, LAFAYETTE, CA"
26095,"BERBER FOOD MANUFACTURING, INC.",425 HESTER STREET 0.0,SAN LEADRO,CA,94577.0,311830.0,Subchapter S Corporation,182.0,b,"425 HESTER STREET 0.0, SAN LEADRO, CA"
26096,BERKELEY STANDARD,2084 E. Francis st,ONTARIO,CA,91761.0,999990.0,Corporation,4.0,b,"2084 E. Francis st, ONTARIO, CA"
26097,"BEST EXPRESS FOODS, INC.",1718 BOEING WAY 100,STOCKTON,CA,95206.0,311812.0,Corporation,358.0,b,"1718 BOEING WAY 100, STOCKTON, CA"
26098,BEST FORMULATIONS INC,17758 Rowland Street,ROWLAND HEIGHTS,CA,91748.0,325411.0,Corporation,330.0,b,"17758 Rowland Street, ROWLAND HEIGHTS, CA"
26099,"BEST INTERIORS, INC.",2100 E. Via Burton,ANAHEIM,CA,92806.0,238310.0,Subchapter S Corporation,244.0,b,"2100 E. Via Burton, ANAHEIM, CA"
26100,"BEST OVERNITE EXPRESS, INC.",406 LIVE OAK AVE,BALDWIN PARK,CA,91706.0,484110.0,Corporation,243.0,b,"406 LIVE OAK AVE, BALDWIN PARK, CA"
26101,BEST-VIP CHAUFFEURED WORLDWIDE CORP.,2701 S. BIRCH ST,SANTA ANA,CA,92707.0,485320.0,Corporation,229.0,b,"2701 S. BIRCH ST, SANTA ANA, CA"
26102,"BETTER 4 YOU BREAKFAST, INC.",5743 SMITHWAY ST #103,COMMERCE,CA,90040.0,311991.0,Corporation,225.0,b,"5743 SMITHWAY ST #103, COMMERCE, CA"
26103,BETTS COMPANY,2843 S. Maple Avenue 0.0,FRESNO,CA,93725.0,332613.0,Subchapter S Corporation,235.0,b,"2843 S. Maple Avenue 0.0, FRESNO, CA"
26104,"BEVERLY RADIOLOGY MEDICAL GROUP, INC.",1510 Cotner Avenue,LOS ANGELES,CA,90025.0,621111.0,Corporation,163.0,b,"1510 Cotner Avenue, LOS ANGELES, CA"
26105,"BFP FIRE PROTECTION, INC.",17 Janis Way,SCOTTS VALLEY,CA,95066.0,238220.0,Corporation,115.0,b,"17 Janis Way, SCOTTS VALLEY, CA"
26106,"BFTV, LLC","3550 WILSHIRE BLVD, SUITE 210",LOS ANGELES,CA,90010.0,515210.0,Limited  Liability Company(LLC),135.0,b,"3550 WILSHIRE BLVD, LOS ANGELES, CA"
26107,BH-SD OPCO LLC,7050 Parkway Drive,LA MESA,CA,91942.0,622210.0,Limited  Liability Company(LLC),389.0,b,"7050 Parkway Drive, LA MESA, CA"
26108,BHA HOSPITALITY LLC DBA,245 N BEVERLY DR,BEVERLY HILLS,CA,90212.0,711110.0,Limited  Liability Company(LLC),0.0,b,"245 N BEVERLY DR, BEVERLY HILLS, CA"
26109,"BHM CONSTRUCTION, INC",221 Gateway Road West Suite,NAPA,CA,94558.0,236220.0,Corporation,30.0,b,"221 Gateway Road West Suite, NAPA, CA"
26110,"BHP HOLDING PARTNERS, LTD","2034 Cotner Avnue, 4th Floor",LOS ANGELES,CA,90025.0,441110.0,Subchapter S Corporation,140.0,b,"2034 Cotner Avnue, LOS ANGELES, CA"
26111,BI-RITE MARKET INC,3639 18th St,SAN FRANCISCO,CA,94110.0,445110.0,Corporation,382.0,b,"3639 18th St, SAN FRANCISCO, CA"
26112,BIGGS CARDOSA ASSOCIATES INC,865 THE ALAMEDA,SAN JOSE,CA,95126.0,541330.0,Corporation,123.0,b,"865 THE ALAMEDA, SAN JOSE, CA"
26113,BIGHAM TAYLOR ROOFING CORP.,22721 Alice Street,HAYWARD,CA,94541.0,453998.0,Sole Proprietorship,110.0,b,"22721 Alice Street, HAYWARD, CA"
26114,BIGHORN GOLF CLUB,255 Palowet Drive,PALM DESERT,CA,92260.0,713910.0,Non-Profit Organization,288.0,b,"255 Palowet Drive, PALM DESERT, CA"
26115,BILL WILSON CENTER,3490 The Alameda,SANTA CLARA,CA,95050.0,624190.0,Non-Profit Organization,170.0,b,"3490 The Alameda, SANTA CLARA, CA"
26116,"BILL WRIGHT, INC.",5100 Gasoline Alley Dr.,BAKERSFIELD,CA,93313.0,441110.0,Subchapter S Corporation,201.0,b,"5100 Gasoline Alley Dr., BAKERSFIELD, CA"
26117,"BINC, INC","540 Howard Street, 3rd Floor 0.0",SAN FRANCISCO,CA,94105.0,561311.0,Subchapter S Corporation,45.0,b,"540 Howard Street, SAN FRANCISCO, CA"
26118,BINEX LINE CORP.,19515 S. Vermont Avenue,TORRANCE,CA,90502.0,488510.0,Corporation,184.0,b,"19515 S. Vermont Avenue, TORRANCE, CA"
26119,BIO PHASE SOLUTIONS INCORPORATED,"9710 Scranton Road, Suite 130",SAN DIEGO,CA,92121.0,453998.0,Sole Proprietorship,183.0,b,"9710 Scranton Road, SAN DIEGO, CA"
26120,"BIOLASE, INC.",4 Cromwell,IRVINE,CA,92618.0,339112.0,Corporation,156.0,b,"4 Cromwell, IRVINE, CA"
26122,BIOTHERANOSTICS INC,9640 Towne Centre Dr Ste 200,SAN DIEGO,CA,92121.0,325412.0,Corporation,157.0,b,"9640 Towne Centre Dr Ste 200, SAN DIEGO, CA"
26123,BIRD MARELLA BOXER WOLPERT NESSIM DROOKS LINCENBERG & RHOW PC,"1875 Century Park East, Suite 2300",LOS ANGELES,CA,90067.0,541110.0,Corporation,91.0,b,"1875 Century Park East, LOS ANGELES, CA"
26124,BISCOMERICA CORP,565 W Slover,RIALTO,CA,92377.0,311821.0,Corporation,300.0,b,"565 W Slover, RIALTO, CA"
26125,"BKM OFFICEWORKS, LLC",4780 EASTGATE MALL #100,SAN DIEGO,CA,92121.0,423210.0,Limited  Liability Company(LLC),118.0,b,"4780 EASTGATE MALL #100, SAN DIEGO, CA"
26126,BLACH CONSTRUCTION COMPANY,2244 BLACH PL SUITE 100,SAN JOSE,CA,95131.0,236116.0,Corporation,145.0,b,"2244 BLACH PL SUITE 100, SAN JOSE, CA"
26127,"BLACKROCK LOGISTICS, INC.","7031 KOLL CENTER PARKWAY, SUITE 250",PLEASANTON,CA,94566.0,484121.0,Corporation,0.0,b,"7031 KOLL CENTER PARKWAY, PLEASANTON, CA"
26128,"BLACKSTONE GAMING, LLC","111 W BROADWAY, SUITE 255",LONG BEACH,CA,90802.0,713290.0,Limited  Liability Company(LLC),495.0,b,"111 W BROADWAY, LONG BEACH, CA"
26129,"BLANCHARD TRAINING & DEVELOPMENT, INC.",125 State Place,ESCONDIDO,CA,92029.0,611430.0,Subchapter S Corporation,305.0,b,"125 State Place, ESCONDIDO, CA"
26130,BLAZONA CONCRETE CONSTRUCTION INC.,525 HARBOR BLVD SUITE 10,WEST SACRAMENTO,CA,95691.0,238990.0,Corporation,310.0,b,"525 HARBOR BLVD SUITE 10, WEST SACRAMENTO, CA"
26131,BLOSSOM RIDGE HOME HEALTH AGENCY LLC,520 9TH ST STE 240,SACRAMENTO,CA,95814.0,621610.0,Limited  Liability Company(LLC),128.0,b,"520 9TH ST STE 240, SACRAMENTO, CA"
26132,BLOWER-DEMPSAY CORPORATION,4042 W. GARRY AVE,SANTA ANA,CA,92704.0,322211.0,Subchapter S Corporation,268.0,b,"4042 W. GARRY AVE, SANTA ANA, CA"
26133,BLT COMMUNICATIONS LLC,"6430 SUNSET BLVD, SUITE 800",LOS ANGELES,CA,90028.0,541430.0,Limited  Liability Company(LLC),164.0,b,"6430 SUNSET BLVD, LOS ANGELES, CA"
26134,BLUE LINE TRANSFER INC,500 East Jamie Ct,SOUTH SAN FRANCISCO,CA,94080.0,562111.0,Corporation,78.0,b,"500 East Jamie Ct, SOUTH SAN FRANCISCO, CA"
26136,"BLUEPRINT STUDIO TRENDS, INC.",352 Shaw Road,SOUTH SAN FRANCISCO,CA,94080.0,812990.0,Corporation,250.0,b,"352 Shaw Road, SOUTH SAN FRANCISCO, CA"
26137,BLUESTAR REFRESHMENT SERVICES,40800 Encyclopedia Circle,FREMONT,CA,94538.0,722310.0,Subchapter S Corporation,355.0,b,"40800 Encyclopedia Circle, FREMONT, CA"
26138,"BLUMENTHAL DISTRIBUTING, INC.",1901 S. ARCHIBALD AVE,ONTARIO,CA,91761.0,423210.0,Corporation,186.0,b,"1901 S. ARCHIBALD AVE, ONTARIO, CA"
26139,"BM REAL ESTATE SERVICES, INC.",5016 PARKWAY CALABASAS,CALABASAS,CA,91302.0,531210.0,Corporation,207.0,b,"5016 PARKWAY CALABASAS, CALABASAS, CA"
26140,BMD SERVICES,242 W LARCH RD STE E,TRACY,CA,95304.0,561720.0,Corporation,2.0,b,"242 W LARCH RD STE E, TRACY, CA"
26141,"BMW MANAGEMENT, INC",43172 Business Park Drive Suite 101,TEMECULA,CA,92590.0,722511.0,Subchapter S Corporation,250.0,b,"43172 Business Park Drive Suite 101, TEMECULA, CA"
26142,BOARD OF TRUSTEES OF THE GLIDE FOUNDATION,330 Ellis Street,SAN FRANCISCO,CA,94102.0,813319.0,Non-Profit Organization,163.0,b,"330 Ellis Street, SAN FRANCISCO, CA"
26143,"BOCKMAN & WOODY ELECTRIC CO., INC.",1528 El Pinal Dr.,STOCKTON,CA,95205.0,238210.0,Corporation,224.0,b,"1528 El Pinal Dr., STOCKTON, CA"
26144,"BOECKMANN AUTOMOTIVE, LLC",11151 LAUREL CANYON BLVD,SAN FERNANDO,CA,91340.0,441110.0,Limited  Liability Company(LLC),227.0,b,"11151 LAUREL CANYON BLVD, SAN FERNANDO, CA"
26145,BOFFO CINEMAS LLC,7611 Fay Ave 0.0,LA JOLLA,CA,92037.0,512131.0,Limited  Liability Company(LLC),415.0,b,"7611 Fay Ave 0.0, LA JOLLA, CA"
26146,"BOILING CRAB RESTAURANT GROUP, LLC",14331 Euclid St Ste 207,GARDEN GROVE,CA,92843.0,722511.0,Limited  Liability Company(LLC),352.0,b,"14331 Euclid St Ste 207, GARDEN GROVE, CA"
26147,"BOND CREATIVE, LLC.",1157 N. Highland Ave. 0.0,LOS ANGELES,CA,90038.0,541990.0,Limited  Liability Company(LLC),132.0,b,"1157 N. Highland Ave. 0.0, LOS ANGELES, CA"
26148,"BOOSTER FUELS, INC.","1840 Gateway Drive, #200",SAN MATEO,CA,94404.0,424720.0,Corporation,209.0,b,"1840 Gateway Drive, SAN MATEO, CA"
26149,BORBON INC.,2560 West Woodland Drive,ANAHEIM,CA,92801.0,238320.0,Subchapter S Corporation,192.0,b,"2560 West Woodland Drive, ANAHEIM, CA"
26150,BOSKOVICH FARMS INC,711 Diaz Ave,OXNARD,CA,93030.0,115114.0,Limited  Liability Company(LLC),199.0,b,"711 Diaz Ave, OXNARD, CA"
26151,"BOSSA NOVA ROBOTICS, INC.","610 22nd St, Suite 250",SAN FRANCISCO,CA,94107.0,518210.0,Corporation,215.0,b,"610 22nd St, SAN FRANCISCO, CA"
26152,"BOUDIN PROPERTIES OPERATING, INC.","50 Francisco St., Suite 200",SAN FRANCISCO,CA,94133.0,311811.0,Corporation,212.0,b,"50 Francisco St., SAN FRANCISCO, CA"
26153,BOUDREAU PIPELINE CORPORATION,463 SMITH AVE,CORONA,CA,92880.0,237110.0,Corporation,250.0,b,"463 SMITH AVE, CORONA, CA"
26154,BPS SUPPLY GROUP,3301 ZACHARY AVE,SHAFTER,CA,93263.0,423510.0,Corporation,281.0,b,"3301 ZACHARY AVE, SHAFTER, CA"
26155,"BRADFORD & BARTHEL, LLP",2518 River Plaza Drive,SACRAMENTO,CA,95833.0,541110.0,Partnership,204.0,b,"2518 River Plaza Drive, SACRAMENTO, CA"
26156,"BRADY COMPANY/CENTRAL CALIFORNIA, INC.",13540 BLACKIE RD,CASTROVILLE,CA,95012.0,238310.0,Corporation,177.0,b,"13540 BLACKIE RD, CASTROVILLE, CA"
26157,"BRADY COMPANY/LOS ANGELES, INC.",1010 N OLIVE ST,ANAHEIM,CA,92801.0,238310.0,Corporation,159.0,b,"1010 N OLIVE ST, ANAHEIM, CA"
26158,"BRAGA FRESH FOODS, LLC","121 Spreckles Blvd., Building 10",SPRECKLES,CA,93908.0,115114.0,Limited  Liability Company(LLC),375.0,b,"121 Spreckles Blvd., SPRECKLES, CA"
26159,"BRAGA RANCH, INC.",33750 Moranda Road,SOLEDAD,CA,93960.0,111219.0,Subchapter S Corporation,258.0,b,"33750 Moranda Road, SOLEDAD, CA"
26160,"BRAND VALUE ACCELERATOR, LLC",600 w Broadway Suite 450,SAN DIEGO,CA,92101.0,541990.0,Limited  Liability Company(LLC),100.0,b,"600 w Broadway Suite 450, SAN DIEGO, CA"
26161,"BRANDED ONLINE, INC.",946 West 17th Street,COSTA MESA,CA,92627.0,541511.0,Corporation,136.0,b,"946 West 17th Street, COSTA MESA, CA"
26162,BRANDVIA ALLIANCE INC,2159 BERING DR,SAN JOSE,CA,95131.0,541890.0,Corporation,177.0,b,"2159 BERING DR, SAN JOSE, CA"
26163,"BRAUN ELECTRIC COMPANY, INC.",3000 E Belle Terrace,BAKERSFIELD,CA,93307.0,238210.0,Subchapter S Corporation,357.0,b,"3000 E Belle Terrace, BAKERSFIELD, CA"
26164,"BRAUN LINEN SERVICE, INC.",16514 SOUTH GARFIELD AVE,PARAMOUNT,CA,90723.0,812332.0,Corporation,180.0,b,"16514 SOUTH GARFIELD AVE, PARAMOUNT, CA"
26165,"BRAYTON PURCELL, LLP",222 rush landing rd,NOVATO,CA,94945.0,541110.0,Partnership,175.0,b,"222 rush landing rd, NOVATO, CA"
26166,"BREAD OF LIFE, LLC",2339 11th Street,ENCINITAS,CA,92024.0,722513.0,Limited  Liability Company(LLC),500.0,b,"2339 11th Street, ENCINITAS, CA"
26167,"BRENTWOOD HOME, LLC",701 BURNING TREE RD,FULLERTON,CA,92833.0,337910.0,Limited  Liability Company(LLC),315.0,b,"701 BURNING TREE RD, FULLERTON, CA"
26168,"BRIDGEWATER CONSULTING GROUP, INC.","18881 Von Karman Avenue,1450",IRVINE,CA,92612.0,561312.0,Corporation,153.0,b,"18881 Von Karman Avenue, IRVINE, CA"
26169,BRIGGS ELECTRIC INC.,14381 Frankling Ave.,TUSTIN,CA,92780.0,238210.0,Subchapter S Corporation,155.0,b,"14381 Frankling Ave., TUSTIN, CA"
26170,BRILLIANT CORNERS,1360 Mission St Ste 300,SAN FRANCISCO,CA,94103.0,813319.0,Non-Profit Organization,302.0,b,"1360 Mission St Ste 300, SAN FRANCISCO, CA"
26171,BRILLIANT EARTH LLC,"26 O'Farrell Street, 10th floor",SAN FRANCISCO,CA,94108.0,454110.0,Limited  Liability Company(LLC),200.0,b,"26 O'Farrell Street, SAN FRANCISCO, CA"
26172,BRISTISH AMERICAN TOOL AND DIE LLC,2273 E. Via Borton Street,ANAHEIM,CA,92806.0,333514.0,Limited  Liability Company(LLC),180.0,b,"2273 E. Via Borton Street, ANAHEIM, CA"
26173,BRITISH BANKER'S CLUB,566 EMERSON ST,PALO ALTO,CA,94301.0,722511.0,Sole Proprietorship,245.0,b,"566 EMERSON ST, PALO ALTO, CA"
