,BusinessName,Address,City,State,Zip,NAICSCode,BusinessType,JobsRetained,LoanCat,full_addr
112855,K2D INC,2035  2ND AVE,GREELEY,CO,80631.0,424470.0,Corporation,500.0,a,"2035  2ND AVE, GREELEY, CO"
112856,"KONA GRILL ACQUISITION, LLC",1624 MARKET ST,DENVER,CO,80202.0,722110.0,Limited  Liability Company(LLC),500.0,a,"1624 MARKET ST, DENVER, CO"
112857,LERCH BATES INC.,"9780 S. Meridian Blvd, Suite 450",ENGLEWOOD,CO,80112.0,541330.0,Employee Stock Ownership Plan(ESOP),0.0,a,"9780 S. Meridian Blvd, ENGLEWOOD, CO"
112858,"LIGNETIC, INC",1075 E SOUTH BOULDER RD,LOUISVILLE,CO,80027.0,321999.0,Corporation,490.0,a,"1075 E SOUTH BOULDER RD, LOUISVILLE, CO"
112859,"LONG BUILDING TECHNOLOGIES, INC.",5001 S. Zuni Street,LITTLETON,CO,80120.0,423730.0,Subchapter S Corporation,0.0,a,"5001 S. Zuni Street, LITTLETON, CO"
112860,LONGBOW INDUSTRIES LLC,1171 Des Moiines Avenue,LOVELAND,CO,80537.0,238120.0,Limited  Liability Company(LLC),380.0,a,"1171 Des Moiines Avenue, LOVELAND, CO"
112861,MAC ACQUISITION LLC,1855 BLAKE ST #200,DENVER,CO,80202.0,722511.0,Limited  Liability Company(LLC),36.0,a,"1855 BLAKE ST #200, DENVER, CO"
112862,MAC ACQUISITION OF NEW JERSEY LLC,1855 Blake St Suite 200,DENVER,CO,80202.0,722511.0,Limited  Liability Company(LLC),500.0,a,"1855 Blake St Suite 200, DENVER, CO"
112863,"MADWIRE, LLC",3405 S Timberline Road,FORT COLLINS,CO,80525.0,519130.0,Limited  Liability Company(LLC),500.0,a,"3405 S Timberline Road, FORT COLLINS, CO"
112864,METRO COMMUNITY PROVIDER NETWORK,2255 Oneida Street,DENVER,CO,80224.0,621111.0,Non-Profit Organization,458.0,a,"2255 Oneida Street, DENVER, CO"
112865,"MISION YOGURT, INC.",10943 Meade Way,WESTMINSTER,CO,80031.0,722511.0,Corporation,355.0,a,"10943 Meade Way, WESTMINSTER, CO"
112866,MORTGAGE SOLUTIONS OF COLORADO LLC,5455 N Union Blvd,COLORADO SPRINGS,CO,80918.0,522310.0,Limited  Liability Company(LLC),0.0,a,"5455 N Union Blvd, COLORADO SPRINGS, CO"
112867,"MOTION & FLOW CONTROL PRODUCTS, INC.",10822 W. Toller Drive Suite 300,LITTLETON,CO,80127.0,423840.0,Corporation,405.0,a,"10822 W. Toller Drive Suite 300, LITTLETON, CO"
112868,"NAVAJO TRANSITIONAL ENERGY COMPANY, LLC",385 Interlocken Crescent Suite 400,BROOMFIELD,CO,80021.0,212111.0,Limited  Liability Company(LLC),500.0,a,"385 Interlocken Crescent Suite 400, BROOMFIELD, CO"
112869,NEW AGE BEVERAGES CORPORATION,2420 17TH ST Suite 220,DENVER,CO,80202.0,312111.0,Corporation,442.0,a,"2420 17TH ST Suite 220, DENVER, CO"
112870,NORTH PARK TRANSPORTATION COMPANY,5150 Columbine Street,DENVER,CO,80216.0,484122.0,Subchapter S Corporation,249.0,a,"5150 Columbine Street, DENVER, CO"
112871,NORTH RANGE BEHAVIORAL HEALTH,1300 N 17th Ave,GREELEY,CO,80631.0,621420.0,Non-Profit Organization,494.0,a,"1300 N 17th Ave, GREELEY, CO"
112872,OMNITRAX HOLDINGS COMBINED INC,252 CLAYTON ST,DENVER,CO,80206.0,482112.0,Subchapter S Corporation,500.0,a,"252 CLAYTON ST, DENVER, CO"
112874,"PAX8, INC.",5500 S. Quebec St. #350,GREENWOOD VILLAGE,CO,80111.0,541511.0,Corporation,249.0,a,"5500 S. Quebec St. #350, GREENWOOD VILLAGE, CO"
112875,"PBS BRAND CO., LLC",3120 N Uinta St Ste 300 0.0,DENVER,CO,80238.0,722511.0,Limited  Liability Company(LLC),500.0,a,"3120 N Uinta St Ste 300 0.0, DENVER, CO"
112876,"PEAK 8 PROPERTIES, LLC",100 S MAIN ST,BRECKENRIDGE,CO,80424.0,721110.0,Limited  Liability Company(LLC),500.0,a,"100 S MAIN ST, BRECKENRIDGE, CO"
112877,PERFORMANCE ENERGY SERVICES LLC,2149 BRIDGE ST,BRIGHTON,CO,80601.0,237120.0,Limited  Liability Company(LLC),468.0,a,"2149 BRIDGE ST, BRIGHTON, CO"
112878,"PERFX WIRELINE SERVICES, LLC","1525 Raleigh St, Suite 500",DENVER,CO,80204.0,213112.0,Limited  Liability Company(LLC),414.0,a,"1525 Raleigh St, DENVER, CO"
112879,"PRIMESOURCE STAFFING, LLC","10065 E Harvard Ave, Suite 230",DENVER,CO,80231.0,561320.0,Limited  Liability Company(LLC),500.0,a,"10065 E Harvard Ave, DENVER, CO"
112880,PUBLICATION PRINTERS CORP.,2001 S PLATTE RIVER DR,DENVER,CO,80223.0,323111.0,Corporation,450.0,a,"2001 S PLATTE RIVER DR, DENVER, CO"
112881,"QUALITY BEHAVIORAL OUTCOMES, LLC",390 Union Blvd Suite 300,LAKEWOOD,CO,80228.0,624190.0,Limited  Liability Company(LLC),500.0,a,"390 Union Blvd Suite 300, LAKEWOOD, CO"
112882,"ROCKY MOUNTAIN CANCER CENTERS, LLP","7951 E. MAPLEWOOD AVE, Suite 300",GREENWOOD VILLAGE,CO,80111.0,621111.0,Limited Liability Partnership,478.0,a,"7951 E. MAPLEWOOD AVE, GREENWOOD VILLAGE, CO"
112883,"ROLFSON OIL, LLC",8361 N RAMPART RANGE RD STE B208,LITTLETON,CO,80125.0,484230.0,Limited  Liability Company(LLC),256.0,a,"8361 N RAMPART RANGE RD STE B208, LITTLETON, CO"
112884,"SERVICE SYSTEMS ASSOCIATES, INC.",4624 CENTRAL PARK BLVD,DENVER,CO,80238.0,722310.0,Subchapter S Corporation,500.0,a,"4624 CENTRAL PARK BLVD, DENVER, CO"
112885,SHERMAN & HOWARD,633 17th St Ste 3000,DENVER,CO,80202.0,922130.0,Limited  Liability Company(LLC),326.0,a,"633 17th St Ste 3000, DENVER, CO"
112886,SNAPPY NAILS & SPA 2 INC,5160 W 120th Avenue unit c,WESTMINSTER,CO,80021.0,812113.0,Subchapter S Corporation,9.0,a,"5160 W 120th Avenue unit c, WESTMINSTER, CO"
112887,SNAPPY NAILS & SPA 9 INC,2055 W 136th Avenue unit 130,BROOMFIELD,CO,80023.0,812113.0,Subchapter S Corporation,14.0,a,"2055 W 136th Avenue unit 130, BROOMFIELD, CO"
112888,SNOOZE IMPORT EXPORT LLC,"3001 Brighton Blvd, Suite 303 0.0",DENVER,CO,80216.0,722511.0,Limited  Liability Company(LLC),404.0,a,"3001 Brighton Blvd, DENVER, CO"
112889,SOUTHWEST HEALTH SYSTEM INC,1311 North Mildred Road,CORTEZ,CO,81321.0,622110.0,Non-Profit Organization,423.0,a,"1311 North Mildred Road, CORTEZ, CO"
112890,SPANISH PEAKS HEALTHCARE SYSTEMS,41 MONTEBELLO RD STE 200,PUEBLO,CO,81001.0,621498.0,Non-Profit Organization,395.0,a,"41 MONTEBELLO RD STE 200, PUEBLO, CO"
112892,STRIVE PREPARATORY SCHOOLS,2480 W 26TH AVE STE B-360,DENVER,CO,80211.0,611110.0,Non-Profit Organization,498.0,a,"2480 W 26TH AVE STE B-360, DENVER, CO"
112893,SULLIVAN'S HOLDING LLC,1855 Blake St Suite 200,DENVER,CO,80202.0,722511.0,Limited  Liability Company(LLC),500.0,a,"1855 Blake St Suite 200, DENVER, CO"
112894,"TABLEROCK HOLDINGS, LLC","140 E 19th Ave, Suite 600",DENVER,CO,80203.0,541370.0,Limited  Liability Company(LLC),421.0,a,"140 E 19th Ave, DENVER, CO"
112895,"TEAMLINX, LLLP",9900 E. 51st Ave,DENVER,CO,80238.0,238210.0,Partnership,500.0,a,"9900 E. 51st Ave, DENVER, CO"
112896,"THE LARAMAR GROUP, LLC",7555 HAMPDEN AVE,DENVER,CO,80231.0,531390.0,Limited  Liability Company(LLC),379.0,a,"7555 HAMPDEN AVE, DENVER, CO"
112897,THE ONE GROUP LLC,1624 Market St Ste 311,DENVER,CO,80202.0,722511.0,Limited  Liability Company(LLC),500.0,a,"1624 Market St Ste 311, DENVER, CO"
112898,"THE PREMIER GROUP STAFFING, LLC",600 S BROADWAY,DENVER,CO,80209.0,561320.0,Limited  Liability Company(LLC),450.0,a,"600 S BROADWAY, DENVER, CO"
112899,THE WESTERN SUGAR COOPERATIVE,7555 E. HAMPDEN AVE Suite 520,DENVER,CO,80231.0,311313.0,Corporation,500.0,a,"7555 E. HAMPDEN AVE Suite 520, DENVER, CO"
112900,TRANSWEST FREIGHTLINER LLC,20770 I-76,BRIGHTON,CO,80603.0,441228.0,Limited  Liability Company(LLC),500.0,a,"20770 I-76, BRIGHTON, CO"
112901,TRUST-BOSTON MARKET CORP,14103 Denver West Parkway,LAKEWOOD,CO,80401.0,722513.0,Trust,500.0,a,"14103 Denver West Parkway, LAKEWOOD, CO"
112902,"U.S. TRANSPORT,INC",241 W. 56TH AVE,DENVER,CO,80216.0,484220.0,Subchapter S Corporation,277.0,a,"241 W. 56TH AVE, DENVER, CO"
112903,"WARD ELECTRIC COMPANY, INC.",9586 E I 25 FRONTAGE RD STE B,LONGMONT,CO,80504.0,237130.0,Subchapter S Corporation,315.0,a,"9586 E I 25 FRONTAGE RD STE B, LONGMONT, CO"
112904,WEIFIELD GROUP CONTRACTING INC.,6950 S Jordan Road,CENTENNIAL,CO,80127.0,236220.0,Subchapter S Corporation,0.0,a,"6950 S Jordan Road, CENTENNIAL, CO"
112905,"WELLBRIDGE CLUB MANAGEMENT, LLC",6140 Greenwood Plaza Blvd,GREENWOOD VILLAGE,CO,80111.0,713940.0,Limited  Liability Company(LLC),500.0,a,"6140 Greenwood Plaza Blvd, GREENWOOD VILLAGE, CO"
112907,"WENDY'S OF COLORADO SPRINGS, INC.",11515 N. Academy Blvd,COLORADO SPRINGS,CO,80909.0,722511.0,Partnership,500.0,a,"11515 N. Academy Blvd, COLORADO SPRINGS, CO"
112908,WISCONSIN ILLINOIS SENIOR HOUSING INC,13185 West Green Mountain Drive,DENVER,CO,80228.0,623312.0,Non-Profit Organization,500.0,a,"13185 West Green Mountain Drive, DENVER, CO"
126199,"AFFINECO, LLC",855 MAIN ST,BRIDGEPORT,CT,6604.0,561720.0,Limited  Liability Company(LLC),500.0,a,"855 MAIN ST, BRIDGEPORT, CT"
126200,"ALLIED PRINTING SERVICES, INC.",1 ALLIED WAY,MANCHESTER,CT,6042.0,323111.0,Subchapter S Corporation,368.0,a,"1 ALLIED WAY, MANCHESTER, CT"
126204,"BLUM SHAPIRO & COMPANY, P.C.",29 SOUTH MAIN STREET,WEST HARTFORD,CT,6127.0,541211.0,Corporation,467.0,a,"29 SOUTH MAIN STREET, WEST HARTFORD, CT"
126207,CENVEO WORLDWIDE LIMITED,200 First Stamford Place,STAMFORD,CT,6902.0,322230.0,Corporation,500.0,a,"200 First Stamford Place, STAMFORD, CT"
126209,CONNECTICUT CONTAINER CORP,455 SACKETT POINT RD,NORTH HAVEN,CT,6473.0,326112.0,Corporation,392.0,a,"455 SACKETT POINT RD, NORTH HAVEN, CT"
126210,"CONNECTICUT ORTHOPAEDIC SPECIALISTS, P.C.",2408 Whitney Ave,HAMDEN,CT,6518.0,621111.0,Corporation,0.0,a,"2408 Whitney Ave, HAMDEN, CT"
126211,DAY PITNEY LLP,242 TRUMBULL ST,HARTFORD,CT,6103.0,541110.0,Partnership,477.0,a,"242 TRUMBULL ST, HARTFORD, CT"
126212,E-J ELECTRIC T&D LLC,53 North PLAINS INDUSTRIAL RD,WALLINGFORD,CT,6492.0,238210.0,Limited  Liability Company(LLC),207.0,a,"53 North PLAINS INDUSTRIAL RD, WALLINGFORD, CT"
126213,"ECP-PF HOLDINGS GROUP, INC.",35 Old Tavern Road Suite 200,ORANGE,CT,6477.0,722511.0,Corporation,492.0,a,"35 Old Tavern Road Suite 200, ORANGE, CT"
126214,"ELM HILL MANOR, INC.",37 Elm Street,VERNON ROCKVILLE,CT,6066.0,623990.0,Corporation,10.0,a,"37 Elm Street, VERNON ROCKVILLE, CT"
126215,"FUELCELL ENERGY, INC.",3 GREAT PASTURE RD,DANBURY,CT,6810.0,334413.0,Corporation,258.0,a,"3 GREAT PASTURE RD, DANBURY, CT"
126216,FUSS & O'NEILL INC,146 Hartford Rd,MANCHESTER,CT,6040.0,541330.0,Corporation,295.0,a,"146 Hartford Rd, MANCHESTER, CT"
126217,GENGRAS MOTOR CARS INC.,300 CONNECTICUT BLVD,EAST HARTFORD,CT,6108.0,441110.0,Subchapter S Corporation,495.0,a,"300 CONNECTICUT BLVD, EAST HARTFORD, CT"
126218,HAMILTON CONNECTIONS INC,1602 MAIN ST,EAST HARTFORD,CT,6108.0,561320.0,Corporation,500.0,a,"1602 MAIN ST, EAST HARTFORD, CT"
126219,"HB COMMUNICATIONS, INC.",60 DODGE AVE,NORTH HAVEN,CT,6473.0,423620.0,Corporation,345.0,a,"60 DODGE AVE, NORTH HAVEN, CT"
126220,"HOBSON & MOTZER, INC",32 AIRLINE RD,DURHAM,CT,6422.0,332119.0,Subchapter S Corporation,0.0,a,"32 AIRLINE RD, DURHAM, CT"
126221,INTEGRATED ANESTHESIA ASSOCIATES LLC,2 TRAP FALLS RD,SHELTON,CT,6484.0,621111.0,Limited  Liability Company(LLC),244.0,a,"2 TRAP FALLS RD, SHELTON, CT"
126223,"MASSEY'S PLATE GLASS & ALUMINUM, INC.",734 EAST MAIN ST,BRANFORD,CT,6405.0,238150.0,Subchapter S Corporation,162.0,a,"734 EAST MAIN ST, BRANFORD, CT"
126224,"MERRITT HOSPITALITY, LLC","101 Merritt 7 Corp Park, 1st Floor 0.0",NORWALK,CT,6851.0,721110.0,Limited  Liability Company(LLC),40.0,a,"101 Merritt 7 Corp Park, NORWALK, CT"
126225,MODA LLC,777 West Putnam Avenue 0,GREENWICH,CT,6830.0,424340.0,Limited  Liability Company(LLC),224.0,a,"777 West Putnam Avenue 0, GREENWICH, CT"
126226,MONROE STAFFING SERVICES LLC,6 RESEARCH DR,SHELTON,CT,6484.0,561311.0,Corporation,500.0,a,"6 RESEARCH DR, SHELTON, CT"
126228,NCL ACQUISITION CORP.,"1010 WASHINGTON BLVD, 11th Floor",STAMFORD,CT,6901.0,325620.0,Corporation,500.0,a,"1010 WASHINGTON BLVD, STAMFORD, CT"
126229,"NUTMEG STAIRS & CABINETS, INC",115 WEST RD,ELLINGTON,CT,6029.0,337110.0,Corporation,4.0,a,"115 WEST RD, ELLINGTON, CT"
126230,"PORTER AND CHESTER INSTITUTE, INC",30 Waterchase Drive,ROCKY HILL,CT,6067.0,611519.0,Corporation,500.0,a,"30 Waterchase Drive, ROCKY HILL, CT"
126231,PRECISION RESOURCE INC,25 FOREST PARKWAY,SHELTON,CT,6484.0,336370.0,Corporation,0.0,a,"25 FOREST PARKWAY, SHELTON, CT"
126232,"PROPARK AMERICA WEST, LLC",1 UNION PL,HARTFORD,CT,6103.0,812930.0,Limited  Liability Company(LLC),500.0,a,"1 UNION PL, HARTFORD, CT"
126234,"R.T. VANDERBILT HOLDING COMPANY, INC.",30 Winfield Street 0.0,NORWALK,CT,6855.0,325180.0,Corporation,426.0,a,"30 Winfield Street 0.0, NORWALK, CT"
126235,"RING'S END, INCORPORATED",181 WEST AVE,DARIEN,CT,6820.0,444190.0,Subchapter S Corporation,467.0,a,"181 WEST AVE, DARIEN, CT"
126236,ROBINSON & COLE LLP,"280 TRUMBULL ST., FL 29",HARTFORD,CT,6103.0,541110.0,Limited Liability Partnership,357.0,a,"280 TRUMBULL ST., HARTFORD, CT"
126237,SERVICE MANAGEMENT GROUP,25 CONTROLS DR,SHELTON,CT,6484.0,561720.0,Limited  Liability Company(LLC),500.0,a,"25 CONTROLS DR, SHELTON, CT"
126238,SHIPMAN & GOODWIN LLP,1 Constitution Plaza,HARTFORD,CT,6103.0,541110.0,Limited  Liability Company(LLC),320.0,a,"1 Constitution Plaza, HARTFORD, CT"
126239,"STARLING PHYSICIANS, P.C. & SUBSIDIARIES",2110 SILAS DEANE HWY,ROCKY HILL,CT,6067.0,621111.0,Corporation,500.0,a,"2110 SILAS DEANE HWY, ROCKY HILL, CT"
126240,TAUCK INC,10 Westport Rd Fl 1,WILTON,CT,6897.0,561520.0,Corporation,361.0,a,"10 Westport Rd Fl 1, WILTON, CT"
126243,"THE KENNEDY CENTER, INC.",2440 RESERVOIR AVE,TRUMBULL,CT,6611.0,624120.0,Limited  Liability Company(LLC),459.0,a,"2440 RESERVOIR AVE, TRUMBULL, CT"
126244,"THE LOCKWOOD GROUP, LLC",1055 WASHINGTON BLVD,STAMFORD,CT,6901.0,541990.0,Limited  Liability Company(LLC),260.0,a,"1055 WASHINGTON BLVD, STAMFORD, CT"
126245,"THE VILLAGE FOR FAMILIES & CHILDREN, INC.",1680 ALBANY AVE,HARTFORD,CT,6105.0,624110.0,Non-Profit Organization,495.0,a,"1680 ALBANY AVE, HARTFORD, CT"
126246,"ULBRICH STAINLESS STEELS & SPECIAL METALS, INC",153 WASHINGTON AVE,NORTH HAVEN,CT,6473.0,331491.0,Corporation,278.0,a,"153 WASHINGTON AVE, NORTH HAVEN, CT"
126247,"UNITED COMMUNITY AND FAMILY SERVICES, INC.",34 EAST TOWN ST,NORWICH,CT,6360.0,624190.0,Non-Profit Organization,367.0,a,"34 EAST TOWN ST, NORWICH, CT"
126248,"WILLIAM RAVEIS HOLDINGS, INC.",7 TRAP FALLS RD,SHELTON,CT,6484.0,531210.0,Corporation,411.0,a,"7 TRAP FALLS RD, SHELTON, CT"
134794,AMERICAN ASSOCIATION FOR THE ADVANCEMENT OF SCIENCE,"1200 New York Ave, NW",WASHINGTON,DC,20005.0,813920.0,Non-Profit Organization,414.0,a,"1200 New York Ave, WASHINGTON, DC"
134795,AMERICAN COLLEGE OF CARDIOLOGY FOUNDATION,"2400 N Street, NW",WASHINGTON,DC,20037.0,813212.0,Non-Profit Organization,465.0,a,"2400 N Street, WASHINGTON, DC"
134796,ANNCHOR CONSTRUCTION CORPORATION,2254 25th Place NE,WASHINGTON,DC,20018.0,236220.0,Subchapter S Corporation,386.0,a,"2254 25th Place NE, WASHINGTON, DC"
134797,APCO WORLDWIDE LLC,1299 PENNSYLVANIA AVE NW STE 30,WASHINGTON,DC,20004.0,541613.0,Corporation,316.0,a,"1299 PENNSYLVANIA AVE NW STE 30, WASHINGTON, DC"
134798,"BATES WHITE, LLC",2001 K Street Suite 500,WASHINGTON,DC,20006.0,541690.0,Limited  Liability Company(LLC),227.0,a,"2001 K Street Suite 500, WASHINGTON, DC"
134799,"CAVA MEZZE GRILL, LLC",702 H Street NW,WASHINGTON,DC,20001.0,722511.0,Limited  Liability Company(LLC),500.0,a,"702 H Street NW, WASHINGTON, DC"
134800,"CREATIVE ASSOCIATES INTERNATIONAL, INC.",5301 WISCONSIN AVE Ste 700,WASHINGTON,DC,20015.0,541611.0,Corporation,500.0,a,"5301 WISCONSIN AVE Ste 700, WASHINGTON, DC"
134801,"FISCALNOTE HOLDINGS, INC.",1201 Pennsylvania Ave NW 0.0,WASHINGTON,DC,20004.0,541990.0,Corporation,40.0,a,"1201 Pennsylvania Ave NW 0.0, WASHINGTON, DC"
134802,MADISON MARQUETTE REALTY GROUP,"1000 Maine Ave SW, Suite 300",WASHINGTON,DC,20024.0,531312.0,Limited  Liability Company(LLC),290.0,a,"1000 Maine Ave SW, WASHINGTON, DC"
134803,NATIONAL COMMITTEE FOR QUALITY ASSURANCE,1100 13TH ST NW,WASHINGTON,DC,20005.0,813910.0,Non-Profit Organization,345.0,a,"1100 13TH ST NW, WASHINGTON, DC"
134804,OMNI SHOREHAM CORPORATION,2500 CALVERT STREET NW,WASHINGTON,DC,20008.0,721110.0,Corporation,486.0,a,"2500 CALVERT STREET NW, WASHINGTON, DC"
134805,R&R MECHANICAL LLC,2902 Bladensburg Road NE,WASHINGTON,DC,20018.0,238220.0,Limited  Liability Company(LLC),227.0,a,"2902 Bladensburg Road NE, WASHINGTON, DC"
134806,SIDWELL FRIENDS SCHOOL,3825 Wisconsin Ave NW,WASHINGTON,DC,20016.0,611110.0,Non-Profit Organization,338.0,a,"3825 Wisconsin Ave NW, WASHINGTON, DC"
134807,VERACITY ENGINEERING,955 LENFANT PLZ,WASHINGTON,DC,20024.0,541519.0,Limited  Liability Company(LLC),110.0,a,"955 LENFANT PLZ, WASHINGTON, DC"
134808,WILEY REIN LLP,1776 K ST,WASHINGTON,DC,20006.0,541110.0,Limited Liability Partnership,493.0,a,"1776 K ST, WASHINGTON, DC"
137600,"CRYSTAL STEEL FABRICATORS, INCORPORATED",9317 Old Racetrack Road,DELMAR,DE,19940.0,332312.0,Subchapter S Corporation,310.0,a,"9317 Old Racetrack Road, DELMAR, DE"
137601,ENSINGER INDUSTRIES INC,103 FOULK RD,WILMINGTON,DE,19803.0,551112.0,Corporation,374.0,a,"103 FOULK RD, WILMINGTON, DE"
137602,"FIRST STATE ORTHOPAEDICS, P.A.","211 EXECUTIVE DR, STE 11",NEWARK,DE,19702.0,621111.0,Corporation,486.0,a,"211 EXECUTIVE DR, NEWARK, DE"
137603,"GT USA WILMINGTON, LLC",1 Hausel Road,WILMINGTON,DE,19801.0,561990.0,Limited  Liability Company(LLC),500.0,a,"1 Hausel Road, WILMINGTON, DE"
137604,"I. D. GRIFFITH, INC.",735 S. MARKET ST,WILMINGTON,DE,19801.0,238220.0,Subchapter S Corporation,146.0,a,"735 S. MARKET ST, WILMINGTON, DE"
137605,"IRON HILL BREWERY, LLC",2502 W. 6TH ST,WILMINGTON,DE,19805.0,722511.0,Limited  Liability Company(LLC),500.0,a,"2502 W. 6TH ST, WILMINGTON, DE"
137607,"METAL MASTERS FOODSERVICE EQUIPMENT CO., INC.",100 Industrial Boulevard,CLAYTON,DE,19938.0,333241.0,Corporation,408.0,a,"100 Industrial Boulevard, CLAYTON, DE"
137608,NIXON UNIFORM SERVICE INC,500 Centerpoint Blvd,NEW CASTLE,DE,19720.0,812332.0,Subchapter S Corporation,499.0,a,"500 Centerpoint Blvd, NEW CASTLE, DE"
137610,SOBIESKI CONSOLIDATED INC,1325 Old Coochs Bridge Road,NEWARK,DE,19713.0,238220.0,Corporation,370.0,a,"1325 Old Coochs Bridge Road, NEWARK, DE"
137612,"WORTH & COMPANY, INC.",6263 Kellers Church Road,PIPERSVILLE,DE,19711.0,236220.0,Corporation,436.0,a,"6263 Kellers Church Road, PIPERSVILLE, DE"
139673,AGILETHOUGHT LLC,2502 N Rocky Pt Dr Ste 900,TAMPA,FL,33607.0,541990.0,Limited  Liability Company(LLC),326.0,a,"2502 N Rocky Pt Dr Ste 900, TAMPA, FL"
139675,AJAX PAVING INDUSTRIES OF FLORIDA LLC,1 Ajax,NOKOMIS,FL,34275.0,237310.0,Limited  Liability Company(LLC),460.0,a,"1 Ajax, NOKOMIS, FL"
139676,"ALL POINTS LOGISTICS, LLC",190 S Sykes Creek Pkwy,MERRITT ISLAND,FL,32952.0,541715.0,Limited  Liability Company(LLC),0.0,a,"190 S Sykes Creek Pkwy, MERRITT ISLAND, FL"
139678,"APG ELECTRIC, INC.",4825 140th Avenue North,CLEARWATER,FL,33762.0,238210.0,Corporation,300.0,a,"4825 140th Avenue North, CLEARWATER, FL"
139679,"ARDURRA GROUP, INC",4921 MEMORIAL HWY Suite 300,TAMPA,FL,33634.0,541330.0,Corporation,438.0,a,"4921 MEMORIAL HWY Suite 300, TAMPA, FL"
139680,ARMELLINI EXPRESS LINES INC,3446 SW ARMELLINI AVE,PALM CITY,FL,34990.0,484121.0,Corporation,435.0,a,"3446 SW ARMELLINI AVE, PALM CITY, FL"
139681,"ASLAN INTERNATIONAL MINISTRY, INC.",5104 N Orange Blossom Trail # 115,ORLANDO,FL,32810.0,624229.0,Corporation,486.0,a,"5104 N Orange Blossom Trail # 115, ORLANDO, FL"
139683,ASSISTRX INC.,4700 Millenia Blvd Suite 500,ORLANDO,FL,32839.0,511210.0,Subchapter S Corporation,498.0,a,"4700 Millenia Blvd Suite 500, ORLANDO, FL"
139684,AVESTA HOMES LLC,2420 W MISSISSIPPI AVE,TAMPA,FL,33629.0,531311.0,Limited  Liability Company(LLC),277.0,a,"2420 W MISSISSIPPI AVE, TAMPA, FL"
139685,"BASS UNDERWRITERS, INC",6951 W SUNRISE BLVD,PLANTATION,FL,33313.0,524210.0,Corporation,400.0,a,"6951 W SUNRISE BLVD, PLANTATION, FL"
139686,BEAULIEU DESIGN GROUP LLC,1112 W KING ST,QUINCY,FL,32351.0,541990.0,Limited  Liability Company(LLC),13.0,a,"1112 W KING ST, QUINCY, FL"
139687,"BECKER & POLIAKOFF, P.A.",1 E. Broward Blvd. Suite 1800,FORT LAUDERDALE,FL,33301.0,541110.0,Corporation,284.0,a,"1 E. Broward Blvd. Suite 1800, FORT LAUDERDALE, FL"
139688,"BENECARD HOLDINGS, INC AND RELATED ENTITIES",28000 Spanish Wells Boulevard 0.0,BONITA SPRINGS,FL,34135.0,551112.0,Subchapter S Corporation,480.0,a,"28000 Spanish Wells Boulevard 0.0, BONITA SPRINGS, FL"
139689,BENIHANA NATIONAL CORP,21500 BISCAYNE BLVD,AVENTURA,FL,33180.0,711110.0,Corporation,500.0,a,"21500 BISCAYNE BLVD, AVENTURA, FL"
139690,BENTLEY GLOBAL RESOURCES LLC,2955 Wentworth Way,TARPON SPRINGS,FL,34688.0,541990.0,Limited  Liability Company(LLC),275.0,a,"2955 Wentworth Way, TARPON SPRINGS, FL"
139691,BERTUCCIS RESTAURANTS LLC,4700 MILLENIA BLVD STE 400,ORLANDO,FL,32839.0,722511.0,Limited  Liability Company(LLC),500.0,a,"4700 MILLENIA BLVD STE 400, ORLANDO, FL"
139692,"BFG MANAGEMENT, INC",4000 HOLLYWOOD BLVD,HOLLYWOOD,FL,33021.0,561330.0,Corporation,500.0,a,"4000 HOLLYWOOD BLVD, HOLLYWOOD, FL"
139693,BISK EDUCATION INC.,9417 Princess Palm Avenue,TAMPA,FL,33619.0,923110.0,Subchapter S Corporation,439.0,a,"9417 Princess Palm Avenue, TAMPA, FL"
139694,BOIES SCHILLER FLEXNER LLP,2200 Corporate Blvd NW Suite 400,BOCA RATON,FL,33431.0,541110.0,Limited  Liability Company(LLC),490.0,a,"2200 Corporate Blvd NW Suite 400, BOCA RATON, FL"
139695,"BRAMAN MOTORS, INC.",2060 Biscayne Blvd,MIAMI,FL,33137.0,441110.0,Subchapter S Corporation,405.0,a,"2060 Biscayne Blvd, MIAMI, FL"
139696,BRAVO BRIO RESTAURANTS LLC,4700 millenia blvd suite 400,ORLANDO,FL,32839.0,722511.0,Limited  Liability Company(LLC),500.0,a,"4700 millenia blvd suite 400, ORLANDO, FL"
139697,BRPH ARCHITECTS ENGINEERS INC,5700 N Harbor City Blvd. Ste 400,MELBOURNE,FL,32940.0,541310.0,Corporation,328.0,a,"5700 N Harbor City Blvd. Ste 400, MELBOURNE, FL"
139698,"BUFFALO LODGING ASSOCIATES, LLC",7978 Cooper Creek Boulevard,UNIVERSITY PARK,FL,34201.0,531190.0,Limited  Liability Company(LLC),500.0,a,"7978 Cooper Creek Boulevard, UNIVERSITY PARK, FL"
139699,BUTLER WEIHMULLER KATZ CRAIG LLP,400 N Ashley Dr Ste 2300,TAMPA,FL,33602.0,541110.0,Limited Liability Partnership,296.0,a,"400 N Ashley Dr Ste 2300, TAMPA, FL"
139700,CENTRAL MAINTENANCE AND WELDING INC,2620 E KEYSVILLE RD,LITHIA,FL,33547.0,237990.0,Subchapter S Corporation,337.0,a,"2620 E KEYSVILLE RD, LITHIA, FL"
